participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-60660	11	Sunday	Oct	2025	2025-10-12	60660.bin	2025-10-12T04:00:00Z	left wrist	12.75	24	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60660	12	Monday	Oct	2025	2025-10-13	60660.bin	2025-10-13T04:00:00Z	left wrist	24	24	25.5	5.278	12.667	60.803	21.667	7.787	7.833	53.784	5.519	28.081	159.8	200.3	1210.417	92.5	66.667	40	20.833	5.5	2.333	0.833	0.917	102	91	90	61.5	48.917	47.167
sub-60660	13	Tuesday	Oct	2025	2025-10-14	60660.bin	2025-10-14T04:00:00Z	left wrist	23.75	24	26	4.382	12.667	61.927	21	13.889	10.5	49.724	4.654	32.982	178.4	207.804	1166.167	109.25	74.833	52.5	29.25	4.667	1.417	1	0.917	118.5	104	85	76	79.833	59.5
sub-60660	14	Wednesday	Oct	2025	2025-10-15	60660.bin	2025-10-15T04:00:00Z	left wrist	24	24	26.167	3.708	9.333	49.466	23.333	13.738	9.5	41.19	5.368	29.535	169.1	213.9	1210.667	91.833	60.25	40.25	19.75	7.417	3	2.25	4.583	106.083	95	70	69	48.5	34.167
sub-60660	15	Thursday	Oct	2025	2025-10-16	60660.bin	2025-10-16T04:00:00Z	left wrist	24	24	25.667	9.812	10.667	52.452	21	19.124	9.167	49.203	18.397	34.999	169.704	200.5	1134.333	135.25	82.417	57.5	19.667	3.583	2.167	1.333	3.75	128.917	105	95	86.583	61.167	19.25
sub-60660	16	Friday	Oct	2025	2025-10-17	60660.bin	2025-10-17T04:00:00Z	left wrist	24	24	27.5	7.878	16.167	77.484	24	16.094	14	70.391	11.048	44.058	189.7	234.608	1048.167	158	123.833	59.667	27.417	11.667	5.583	2.833	2.833	168.833	135	100	88.917	67.583	40.083
sub-60660	17	Saturday	Oct	2025	2025-10-18	60660.bin	2025-10-18T04:00:00Z	left wrist	24	24	25.333	6.449	9.167	74.797	22.5	8.556	8.833	68.689	6.583	39.931	193.3	248.102	1109.75	138.417	80.333	56.417	26	13.833	6.75	2.833	5.667	149.583	134	110	91.583	62.583	37.917
sub-60660	18	Sunday	Oct	2025	2025-10-19	60660.bin	2025-10-19T04:00:00Z	left wrist	24	24	24	2.973	11.667	81.002	23.167	3.914	9.333	70.897	3.13	35.498	153.908	196.606	1091.5	186.167	98	35.667	13.917	6	3.25	1.417	4.083	104.25	70	45	22	11.5	0
sub-60660	19	Monday	Oct	2025	2025-10-20	60660.bin	2025-10-20T04:00:00Z	left wrist	23.75	24	27.5	5.436	14.333	71.163	26.667	8.535	12.833	61.991	23.323	36.456	179.304	219.906	1132.25	137.333	78.25	49.75	23.333	7.5	3.75	2.417	5.417	125.333	121	95	72	48.083	14.833
sub-60660	20	Tuesday	Oct	2025	2025-10-21	60660.bin	2025-10-21T04:00:00Z	left wrist	23.5	24	27.5	8.595	13.5	70.846	22.667	15.365	13.333	58.372	13.625	36.431	172.404	219.004	1118.25	153.583	84.583	43.917	20	10.75	4.75	1.417	2.75	124.75	100	90	76.583	61.75	27
sub-60660	21	Wednesday	Oct	2025	2025-10-22	60660.bin	2025-10-22T04:00:00Z	left wrist	22.5	23.5	24	4.052	8.333	58.895	21.833	6.754	11.667	42.499	4.347	28.647	167.804	206.402	1206.667	100.5	60.167	39.5	22.583	7.833	1.167	0.583	1	99.333	89	70	68.667	57.917	55.833
