participant_id	window_number	weekday	month	year	filename	start_end_window	sleeponset	sleeponset_ts	wakeup	wakeup_ts	night_number	daysleeper	cleaningcode	guider	sleeplog_used	acc_available	nonwear_perc_day	nonwear_perc_spt	nonwear_perc_day_spt	dur_spt_sleep_min	dur_spt_wake_in_min	dur_spt_wake_lig_min	dur_spt_wake_mod_min	dur_spt_wake_vig_min	dur_day_in_unbt_min	dur_day_lig_unbt_min	dur_day_mod_unbt_min	dur_day_vig_unbt_min	dur_day_mvpa_bts_10_min	dur_day_mvpa_bts_5_10_min	dur_day_mvpa_bts_1_5_min	dur_day_in_bts_30_min	dur_day_in_bts_20_30_min	dur_day_in_bts_10_20_min	dur_day_lig_bts_10_min	dur_day_lig_bts_5_10_min	dur_day_lig_bts_1_5_min	dur_day_total_in_min	dur_day_total_lig_min	dur_day_total_mod_min	dur_day_total_vig_min	dur_day_min	dur_spt_min	dur_day_spt_min	n_atleast5minwakenight	sleep_efficiency_after_onset	tail_expansion_minutes	acc_spt_sleep_mg	acc_spt_wake_in_mg	acc_spt_wake_lig_mg	acc_spt_wake_mod_mg	acc_spt_wake_vig_mg	acc_day_in_unbt_mg	acc_day_lig_unbt_mg	acc_day_mod_unbt_mg	acc_day_vig_unbt_mg	acc_day_mvpa_bts_10_mg	acc_day_mvpa_bts_5_10_mg	acc_day_mvpa_bts_1_5_mg	acc_day_in_bts_30_mg	acc_day_in_bts_20_30_mg	acc_day_in_bts_10_20_mg	acc_day_lig_bts_10_mg	acc_day_lig_bts_5_10_mg	acc_day_lig_bts_1_5_mg	acc_day_total_in_mg	acc_day_total_lig_mg	acc_day_total_mod_mg	acc_day_total_vig_mg	acc_day_mg	acc_spt_mg	acc_spt_mg_median	acc_spt_mg_stdev	acc_day_spt_mg	quantile_mostactive60min_mg	quantile_mostactive30min_mg	nbouts_day_mvpa_bts_10	nbouts_day_mvpa_bts_5_10	nbouts_day_mvpa_bts_1_5	nbouts_day_in_bts_30	nbouts_day_in_bts_20_30	nbouts_day_in_bts_10_20	nbouts_day_lig_bts_10	nbouts_day_lig_bts_5_10	nbouts_day_lig_bts_1_5	nblocks_spt_sleep	nblocks_spt_wake_in	nblocks_spt_wake_lig	nblocks_spt_wake_mod	nblocks_spt_wake_vig	nblocks_day_in_unbt	nblocks_day_lig_unbt	nblocks_day_mod_unbt	nblocks_day_vig_unbt	nblocks_day_mvpa_bts_10	nblocks_day_mvpa_bts_5_10	nblocks_day_mvpa_bts_1_5	nblocks_day_in_bts_30	nblocks_day_in_bts_20_30	nblocks_day_in_bts_10_20	nblocks_day_lig_bts_10	nblocks_day_lig_bts_5_10	nblocks_day_lig_bts_1_5	nblocks_day_total_in	nblocks_day_total_lig	nblocks_day_total_mod	nblocks_day_total_vig	boutcriter_in	boutcriter_lig	boutcriter_mvpa	boutdur_in	boutdur_lig	boutdur_mvpa	ggi_rversion	daytype
sub-24663	11	Saturday	Dec	2024	24663.bin	00:00:00-23:59:55	23.833	23:50:00	33.378	09:22:40	12	0	1	HDCZA	0	1	1.543	0	1.042	426.5	39.5	1.417	0.25	0	120.917	68.667	41.417	0.917	42.75	10.417	34.417	523.833	48.25	64.25	0	8	8.5	714.167	127.083	128.25	2.833	972.333	467.667	1440	3	0.912	0	3.512	6.711	59.735	146.5	n/a	16.247	67.124	160.506	585.818	215.653	163.178	192.827	12.709	18.157	20.221	n/a	70.006	70.776	9.905	66.008	189.88	527.182	42.484	4.029	3.1	5.746	29.995	185.404	249.806	4	2	28	10	2	5	0	4	9	16	24	12	3	0	301	472	251	10	4	2	27	10	2	5	0	4	9	663	886	433	31	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WE
sub-24663	12	Sunday	Dec	2024	24663.bin	00:00:00-23:59:55	n/a	n/a	32.951	08:57:05	13	0	1	HDCZA	0	1	0	0	0	443.917	90.833	2.167	0.167	0	164.083	67.833	37.833	1.167	12.417	11.833	22.667	485.833	21.5	65.917	0	0	11.833	698.417	113.75	83.667	7.083	902.917	537.083	1440	6	0.827	0	2.994	4.012	61.454	106.7	n/a	15.707	63.739	162.989	657.464	245.703	256.608	195.188	12.78	15.303	15.477	n/a	n/a	69.676	9.616	63.543	176.668	565.158	36.248	3.434	2.3	5.716	24.009	136.8	202.004	1	2	17	13	1	5	0	0	12	24	38	20	2	0	343	475	216	10	1	2	17	13	1	5	0	0	12	629	799	393	52	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WE
sub-24663	13	Monday	Dec	2024	24663.bin	00:00:00-23:59:55	23.821	23:49:15	33.699	09:41:55	14	0	1	HDCZA	0	1	0	0	0	471.167	108.917	2.583	0.583	0	76.75	53.583	32.333	1.167	23.667	18.75	23.5	475.5	67.417	80.833	0	0	3.25	663.25	89.333	101.583	2.583	856.75	583.25	1440	6	0.808	0	3.517	3.949	68.026	155.457	n/a	15.215	67.37	157.755	642.586	182.646	162.567	177.74	11.537	19.008	17.982	n/a	n/a	65.123	8.06	65.475	176.067	591.471	35.726	4.035	3	8.27	22.89	152.304	203.908	2	4	20	10	3	6	0	0	5	26	39	20	6	0	216	351	185	11	2	4	20	10	3	6	0	0	5	475	653	362	27	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	14	Tuesday	Dec	2024	24663.bin	00:00:00-23:59:55	n/a	n/a	31.051	07:03:05	15	0	1	HDCZA	0	1	0	0	0	384.5	37.583	0.667	0.333	0	228.917	113	67.083	0.917	90.75	6.583	37.917	348	56.917	50.583	0	0	16.25	658.417	164.75	191.667	2.083	1016.917	423.083	1440	0	0.909	0	3.16	4.345	65.262	131.125	n/a	13.872	66.912	148.541	560.127	174.754	172.909	172.923	15.784	15.283	16.478	n/a	n/a	66.636	11.956	65.997	172.896	558.824	52.165	3.464	2.8	5.666	37.856	197.804	228.8	6	1	30	5	4	5	0	0	17	15	18	7	3	0	505	742	399	8	6	1	30	5	4	5	0	0	17	803	1115	609	20	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	15	Wednesday	Jan	2025	24663.bin	00:00:00-23:59:55	23.154	23:09:15	33.593	09:35:35	16	0	1	HDCZA	0	1	0	0	0	526.083	41.583	1.917	0.583	0	93.917	70.917	43.083	0.75	37.25	36.083	28.833	458.417	51.25	10.083	0	0	39.25	575.417	149.5	139.25	5.667	869.833	570.167	1440	1	0.923	0	3.965	5.372	63.704	135.671	n/a	14.497	68.196	147.903	1034.411	154.787	244.223	189.925	12.672	15.324	18.676	n/a	n/a	68.787	7.775	67.555	164.17	961.557	49.3	4.403	1.8	7.494	31.523	167.604	208.608	3	7	23	10	2	1	0	0	34	29	39	17	5	0	253	448	268	6	3	7	23	10	2	1	0	0	34	543	889	533	24	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	16	Thursday	Jan	2025	24663.bin	00:00:00-23:59:55	n/a	n/a	31.732	07:43:55	17	0	1	HDCZA	0	1	0	3.233	1.042	378.167	84	1.583	0.167	0	134.167	64.583	30.25	0.167	10.833	14.75	64.917	523.25	69.5	47	0	0	16.667	741.833	111.25	122.25	0.75	976.083	463.917	1440	3	0.815	0	3.554	4.624	60.316	125	n/a	15.261	66.435	162.368	442.4	212.378	149.359	174.98	10.532	14.809	12.526	n/a	n/a	64.531	8.498	65.204	175.613	486.022	36.258	3.985	2.8	6.515	25.861	168.904	208.006	1	2	43	9	3	3	0	0	18	25	28	15	2	0	307	415	167	2	1	2	42	9	3	3	0	0	18	586	763	345	8	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	17	Friday	Jan	2025	24663.bin	00:00:00-23:59:55	23.744	23:44:40	31.703	07:42:10	18	0	1	HDCZA	0	1	0	0	0	431.417	35.25	1.333	0.25	0	136.5	80.083	45.083	0.333	51.75	20	31.75	487.5	22.417	65.5	0	5.25	25.583	679.417	143	145.25	4.083	971.75	468.25	1440	0	0.921	0	2.853	4.916	72.194	145.5	n/a	15.745	65.998	149.24	434.275	149.317	326.751	181.177	12.03	12.913	15.883	n/a	65.325	68.026	9.047	65.408	160.702	1165.171	44.867	3.282	1.7	7.494	31.345	166.3	194.908	3	4	23	12	1	6	0	1	24	22	26	10	2	0	340	491	264	4	3	4	23	12	1	6	0	1	24	635	863	456	13	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	18	Saturday	Jan	2025	24663.bin	00:00:00-23:59:55	n/a	n/a	32.81	08:48:35	19	0	1	HDCZA	0	1	0	0	0	502.083	25.25	1	0.25	0	75.917	43.667	23.5	0.333	30.583	32.833	21.25	610	29.75	35.333	0	0	8.25	713.667	91.667	104.667	1.417	911.417	528.583	1440	0	0.95	0	4.215	6.311	53.125	118.933	n/a	14.665	66.257	145.265	477.925	172.178	162.472	182.741	10.828	14.836	16.93	n/a	n/a	70.802	7.944	65.043	171.914	470.635	33.236	4.462	3	5.27	22.674	161.2	203.9	2	7	13	9	2	4	0	0	7	20	22	9	3	0	183	286	143	4	2	7	13	9	2	4	0	0	7	465	622	305	13	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WE
sub-24663	19	Sunday	Jan	2025	24663.bin	00:00:00-23:59:55	23.661	23:39:40	33.024	09:01:25	20	0	1	HDCZA	0	1	0	0	0	453.583	70.583	2.333	1	0	178.917	92.167	48.917	1.583	40.917	13.417	44.833	359.083	47.333	65	0	0	20.333	623.25	142.833	140.75	5.667	912.5	527.5	1440	5	0.86	0	2.779	4.077	60.346	166.583	n/a	15.339	65.638	160.337	532.942	169.407	167.045	206.482	11.194	16.371	13.645	n/a	n/a	69.409	8.842	66.05	176.882	558.165	47.127	3.518	1.3	9.33	31.152	182.604	233.404	3	2	29	5	3	7	0	0	19	25	36	22	4	0	469	618	302	15	3	2	29	5	3	7	0	0	19	707	946	532	42	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WE
sub-24663	20	Monday	Jan	2025	24663.bin	00:00:00-23:59:55	n/a	n/a	32.9	08:54:00	21	0	1	HDCZA	0	1	0	0	0	492.5	39.833	1.25	0.417	0	117.667	68.167	38.25	0.167	35.333	33.833	22.75	507.667	0	67.583	0	0	14.583	661.083	120.667	120.25	4	906	534	1440	0	0.922	0	3.136	6.381	64.813	146.44	n/a	15.598	66.012	147.534	685.5	170.346	245.013	172.322	12.127	n/a	12.478	n/a	n/a	64.843	9.283	64.787	169.905	970.412	42.237	3.634	1.9	6.77	27.922	166.6	209.002	3	5	16	10	0	6	0	0	13	19	22	12	5	0	315	445	219	2	3	5	16	10	0	6	0	0	13	609	797	373	6	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
sub-24663	21	Tuesday	Jan	2025	24663.bin	00:00:00-23:59:55	24.29	00:17:25	31.507	07:30:25	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	390.167	41.75	0.833	0.25	0	85.75	50.917	30.667	0.083	9.167	19	36	627.583	43.333	65.75	0	0	8.75	779.333	101.5	95.5	0.667	977	433	1410	0	0.901	0	2.477	3.205	67.89	130.167	n/a	14.734	66.558	157.126	449.7	167.318	181.232	171.135	12.502	15.598	14.881	n/a	n/a	65.428	9.298	64.513	173.799	491.413	31.443	2.746	1.5	5.432	22.63	144.3	197.2	1	4	28	14	2	7	0	0	9	18	22	9	3	0	230	345	153	1	1	4	27	14	2	7	0	0	9	558	707	307	7	0.9	0.8	0.8	30_20_10	10_5_1	10_5_1	3.2.0	WD
