participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-24749	1	Thursday	Feb	2025	2025-02-27	24749.bin	2025-02-27T17:15:00Z	left wrist	11.75	11.75	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-24749	2	Friday	Feb	2025	2025-02-28	24749.bin	2025-02-28T05:00:00Z	left wrist	24	24	26.167	4.43	20.5	64.563	25.833	18.066	16.167	44.938	23.727	33.504	172.9	234.319	1181.25	113.083	66.25	34.917	18.333	11.333	6.417	2.5	5.917	109.167	117	105	70.917	56.667	31.75
sub-24749	3	Saturday	Mar	2025	2025-03-01	24749.bin	2025-03-01T05:00:00Z	left wrist	19.75	24	25.667	5.706	18.333	44.437	24.833	11.235	14.833	34.965	6.284	23.603	79.104	107	1260.25	145.417	20.167	7.167	2.917	1.833	0.917	0.25	1.083	20.917	16	5	2.083	0	0
sub-24749	4	Sunday	Mar	2025	2025-03-02	24749.bin	2025-03-02T05:00:00Z	left wrist	0	24	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-24749	5	Monday	Mar	2025	2025-03-03	24749.bin	2025-03-03T05:00:00Z	left wrist	16	24	27	10.435	7.667	62.823	21.667	14.627	7.667	44.342	13.517	30.046	149.5	233.908	1223.5	112.583	44.25	21.417	13	17.833	4.75	0.917	1.75	76.917	62	60	48.667	39.583	29.917
sub-24749	6	Tuesday	Mar	2025	2025-03-04	24749.bin	2025-03-04T05:00:00Z	left wrist	24	24	26.333	3.613	17	66.995	23.667	8.393	13.167	52.018	6.269	33.098	182.2	268.01	1183	128.167	50.75	25.583	17.917	12.5	8.083	5.917	8.083	98.833	84	60	55.167	45.917	47.75
sub-24749	7	Wednesday	Mar	2025	2025-03-05	24749.bin	2025-03-05T05:00:00Z	left wrist	24	24	27.833	5.244	9.667	64.078	23.667	20.726	16.667	49.078	27.418	37.755	200.304	262.606	1140.083	137.75	68.25	33.75	25.083	17.25	8.833	4.333	4.667	120.167	116	90	73.833	53.667	49.583
sub-24749	8	Thursday	Mar	2025	2025-03-06	24749.bin	2025-03-06T05:00:00Z	left wrist	24	24	26.667	5.107	17.833	66.554	22.167	12.568	13.167	59.512	6.583	36.546	173.304	224.404	1104.333	174.25	76.833	43.583	22.083	10.917	4.167	1.417	2.417	117.417	98	65	61.5	43.667	38.667
sub-24749	9	Friday	Mar	2025	2025-03-07	24749.bin	2025-03-07T05:00:00Z	left wrist	24	24	24	3.08	19	57.317	23.167	22.87	5.833	40.582	5.292	32.207	159.704	191.904	1164.333	135.917	70.5	43.583	14.083	5.417	3.083	1.417	1.667	101.833	86	45	44.167	26.5	29.333
sub-24749	10	Saturday	Mar	2025	2025-03-08	24749.bin	2025-03-08T05:00:00Z	left wrist	24	24	27.667	3.683	12	80.21	25.333	5.565	12	60.67	5.551	34.775	171.208	212.802	1128.833	137.75	88.917	47.5	20.75	8.667	3.75	1.333	2.5	124.833	107	70	65.583	37.25	15.167
