participant_id	night	weekday	month	year	calendar_date	sleeponset	wakeup	spt_duration	sleepparam	guider_onset	guider_wakeup	guider_spt_duration	fraction_night_invalid	sleep_duration_in_spt	waso	duration_sib_wakinghours	number_sib_sleepperiod	number_of_awakenings	number_sib_wakinghours	duration_sib_wakinghours_atleast15min	sleeponset_ts	wakeup_ts	guider_onset_ts	guider_wakeup_ts	page	daysleeper	filename	cleaningcode	sleeplog_used	sleeplog_id	acc_available	guider	sleep_regularity_index	sri_fraction_valid	longitudinal_axis	ggi_rversion	window	nonwear_perc_spt	acc_spt_mg
sub-60528	1	Tuesday	Sep	2025	2025-09-16	24.314	30.829	6.515	T5A5	24.199	31.504	7.305	0.5	6.122	0.393	0	20	19	0	0	00:18:50	06:49:45	00:11:57	07:30:15	1	0	60528.bin	1	0	n/a	1	HDCZA	n/a	n/a	n/a	3.2.0	n/a	n/a	n/a
sub-60528	2	Wednesday	Sep	2025	2025-09-17	23.915	32.796	8.881	T5A5	23.707	32.812	9.106	0	7.879	1.001	0.64	21	20	4	0.35	23:54:55	08:47:45	23:42:25	08:48:45	1	0	60528.bin	1	0	n/a	1	HDCZA	61.736	1	n/a	3.2.0	WW	0	4.591
sub-60528	3	Thursday	Sep	2025	2025-09-18	26.794	30.892	4.097	T5A5	25.617	31.069	5.453	0.052	3.931	0.167	0.769	12	11	8	0	02:47:40	06:53:30	01:37:00	07:04:10	1	0	60528.bin	1	0	n/a	1	HDCZA	40.659	0.948	n/a	3.2.0	WW	0	4.079
sub-60528	4	Friday	Sep	2025	2025-09-19	25.26	33.689	8.429	T5A5	25.267	33.818	8.551	0	7.585	0.844	2.365	20	19	14	0.904	01:15:35	09:41:20	01:16:00	09:49:05	1	0	60528.bin	1	0	n/a	1	HDCZA	41.772	0.823	n/a	3.2.0	WW	0	3.706
sub-60528	5	Saturday	Sep	2025	2025-09-20	26.824	29.949	3.125	T5A5	25.617	30.106	4.489	0.24	2.739	0.386	1.444	8	7	7	0.581	02:49:25	05:56:55	01:37:00	06:06:20	1	0	60528.bin	1	0	n/a	1	HDCZA	29.498	0.76	n/a	3.2.0	WW	0	4.202
sub-60528	6	Sunday	Sep	2025	2025-09-21	22.981	30.436	7.456	T5A5	22.992	30.522	7.531	0	6.786	0.669	2.481	16	15	10	1.646	22:58:50	06:26:10	22:59:30	06:31:20	1	0	60528.bin	1	0	n/a	1	HDCZA	55.315	0.771	n/a	3.2.0	WW	0	3.066
sub-60528	7	Monday	Sep	2025	2025-09-22	24.999	32.55	7.551	T5A5	24.754	32.924	8.169	0.115	6.681	0.871	0.867	19	18	6	0	00:59:55	08:33:00	00:45:15	08:55:25	1	0	60528.bin	1	0	n/a	1	HDCZA	44.157	0.885	n/a	3.2.0	WW	0	3.765
sub-60528	8	Tuesday	Sep	2025	2025-09-23	23.208	30.413	7.204	T5A5	23.176	30.551	7.375	0	6.865	0.339	1.617	18	17	8	0.465	23:12:30	06:24:45	23:10:35	06:33:05	1	0	60528.bin	1	0	n/a	1	HDCZA	53.333	1	n/a	3.2.0	WW	0	3.907
sub-60528	9	Wednesday	Sep	2025	2025-09-24	23.583	32.567	8.983	T5A5	23.564	32.901	9.338	0	8.344	0.639	1.358	23	22	10	0	23:35:00	08:34:00	23:33:50	08:54:05	1	0	60528.bin	1	0	n/a	1	HDCZA	62.083	1	n/a	3.2.0	WW	0	4.097
sub-60528	10	Thursday	Sep	2025	2025-09-25	23.385	30.526	7.142	T5A5	23.383	30.549	7.165	0	6.507	0.635	0.956	20	19	5	0.351	23:23:05	06:31:35	23:23:00	06:32:55	1	0	60528.bin	1	0	n/a	1	HDCZA	63.403	1	n/a	3.2.0	WW	0	4.33
sub-60528	11	Friday	Sep	2025	2025-09-26	23.142	33.878	10.736	T5A5	22.854	34.301	11.447	0	9.578	1.158	1.046	26	25	7	0.254	23:08:30	09:52:40	22:51:15	10:18:05	1	0	60528.bin	1	0	n/a	1	HDCZA	19.922	0.896	n/a	3.2.0	WW	0	4.308
sub-60528	13	Sunday	Sep	2025	2025-09-28	24.611	31.749	7.138	T5A5	24.608	31.935	7.326	0.042	6.494	0.643	5.883	21	20	22	3.326	00:36:40	07:44:55	00:36:30	07:56:05	1	0	60528.bin	1	0	n/a	1	HDCZA	-5.442	0.51	n/a	3.2.0	WW	0	4.045
sub-60528	14	Monday	Sep	2025	2025-09-29	23.664	30.674	7.01	T5A5	23.667	30.749	7.082	0	6.485	0.525	0.776	15	14	5	0.261	23:39:50	06:40:25	23:40:00	06:44:55	1	0	60528.bin	1	0	n/a	1	HDCZA	56.389	1	n/a	3.2.0	WW	0	4.042
sub-60528	15	Tuesday	Sep	2025	2025-09-30	22.894	30.3	7.406	T5A5	22.89	30.408	7.518	0.052	6.839	0.567	1.836	20	19	13	0	22:53:40	06:18:00	22:53:25	06:24:30	1	0	60528.bin	1	0	n/a	1	HDCZA	64.309	0.854	n/a	3.2.0	WW	0	4.408
sub-60528	16	Wednesday	Oct	2025	2025-10-01	23.499	32.532	9.033	T5A5	23.504	32.708	9.204	0.094	8.161	0.872	1.517	27	26	7	0.739	23:29:55	08:31:55	23:30:15	08:42:30	1	0	60528.bin	1	0	n/a	1	HDCZA	63.902	0.854	n/a	3.2.0	WW	0	3.539
sub-60528	17	Thursday	Oct	2025	2025-10-02	23.319	30.304	6.985	T5A5	23.325	30.328	7.003	0.042	6.651	0.333	0.874	13	12	7	0	23:19:10	06:18:15	23:19:30	06:19:40	1	0	60528.bin	1	0	n/a	1	HDCZA	48.188	0.958	n/a	3.2.0	WW	0	3.147
