participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-22510	1	Saturday	Jul	2025	2025-07-26	22510.bin	2025-07-26T04:15:00Z	right wrist	23.75	23.75	28.5	3.378	13.667	54.11	25.5	5.569	11.167	46.037	15.955	26.054	140.004	208.104	1234.083	108.5	43.083	22.417	12.833	6.167	4	2.333	6.583	71.917	56	45	12.583	0	0
sub-22510	2	Sunday	Jul	2025	2025-07-27	22510.bin	2025-07-27T04:00:00Z	right wrist	24	24	26.667	4.472	18	76.331	26.667	5.098	13.667	63.701	16.456	35.88	178.7	245.1	1143.167	140.25	71.417	37	19.25	9.333	7	3.417	9.167	116.167	108	80	31.5	0	0
sub-22510	3	Monday	Jul	2025	2025-07-28	22510.bin	2025-07-28T04:00:00Z	right wrist	24	24	25.667	4.877	19.5	38.34	24.833	5.477	14.333	31.355	5.198	20.844	121	168.004	1273.833	85.667	42.417	17.333	9.667	4.917	1.75	1.167	3.25	56.333	44	10	10.25	0	0
sub-22510	4	Tuesday	Jul	2025	2025-07-29	22510.bin	2025-07-29T04:00:00Z	right wrist	24	24	26.833	4.113	10.5	47.429	24.667	5.614	11.667	44.19	5.372	26.082	131	175.212	1205.583	128.167	61.917	22.333	10.667	5.417	2.833	0.917	2.167	66.5	54	15	11.5	0	0
sub-22510	5	Wednesday	Jul	2025	2025-07-30	22510.bin	2025-07-30T04:00:00Z	right wrist	24	24	27.333	3.515	11.5	70.044	24.833	7.281	10.333	49.876	9.502	26.456	147.2	194.906	1208.417	110.25	64	29.25	11.5	7.083	4.083	2	3.417	85.167	62	50	24.333	5	0
sub-22510	6	Thursday	Jul	2025	2025-07-31	22510.bin	2025-07-31T04:00:00Z	right wrist	24	24	26.333	3.954	10.167	79.052	24.167	13.477	9.333	62.335	7.745	34.914	166.304	232.202	1142.25	146.833	74.25	34.417	16.417	8.417	4.917	3.333	9.167	110.083	102	60	42.583	20.167	0
sub-22510	7	Friday	Aug	2025	2025-08-01	22510.bin	2025-08-01T04:00:00Z	right wrist	24	24	24.333	4.216	15.5	68.396	24	5.327	10.5	60.212	4.334	30.048	163.404	224.302	1174.167	126.917	66.833	32.917	15.833	9.333	6.083	3.167	4.75	100.083	90	45	22.417	0	0
sub-22510	8	Saturday	Aug	2025	2025-08-02	22510.bin	2025-08-02T04:00:00Z	right wrist	24	24	27.5	4.348	12.667	44.707	26.667	5.147	10.833	35.203	14.007	19.921	98.204	148.906	1292.917	88.833	28.833	14.083	7.583	3.667	1.583	0.833	1.667	41	30	5	3.417	0	0
sub-22510	9	Sunday	Aug	2025	2025-08-03	22510.bin	2025-08-03T04:00:00Z	right wrist	24	24	29.833	3.284	20.5	32.542	26.333	3.806	15.667	28.615	13.703	16.748	97.104	152.304	1313.5	69.083	26.75	13.75	7	4.667	1.917	1.667	1.667	42.333	31	15	12.25	0	0
sub-22510	10	Monday	Aug	2025	2025-08-04	22510.bin	2025-08-04T04:00:00Z	right wrist	24	24	26.167	3.643	12.667	36.403	25.833	4.802	12.667	25.372	6.958	16.089	84.3	147.9	1341.583	48.333	20.75	12.083	6.5	3	2.667	1.5	3.583	37.917	38	30	11.583	0	0
sub-22510	11	Tuesday	Aug	2025	2025-08-05	22510.bin	2025-08-05T04:00:00Z	right wrist	24	24	26.667	2.849	14	58.416	24	8.77	10	54.874	6.098	29.345	151.5	208.504	1184.083	124	69.917	28.917	17.25	7.583	3.25	1.333	3.667	90.583	77	55	33.583	11.667	15.083
sub-22510	12	Wednesday	Aug	2025	2025-08-06	22510.bin	2025-08-06T04:00:00Z	right wrist	24	24	26.333	3.753	14.667	75.9	25.667	4.4	14.833	49.48	4.076	26.198	158.8	206.602	1225	94.5	53.667	34.083	16.333	6.167	3.333	2	4.917	88.25	80	70	32.583	19	12.917
sub-22510	13	Thursday	Aug	2025	2025-08-07	22510.bin	2025-08-07T04:00:00Z	right wrist	24	24	27.5	4.02	11.167	53.767	24.667	4.307	11.167	42.88	4.518	24.566	125	168.004	1250.667	98.083	50.833	22.25	8.5	4.25	2.167	0.833	2.417	60.083	55	20	20.333	0	0
sub-22510	14	Friday	Aug	2025	2025-08-08	22510.bin	2025-08-08T04:00:00Z	right wrist	24	24	26.5	4.269	8.167	99.18	21.833	21.442	7.833	77.648	10.11	43.236	189.204	262.91	1087.083	164.667	94.083	39.75	20.333	11.25	6.5	3.917	12.417	131	120	120	46.667	13.25	0
sub-22510	15	Saturday	Aug	2025	2025-08-09	22510.bin	2025-08-09T04:00:00Z	right wrist	24	24	26.333	3.779	18.833	46.575	26.333	4.479	12.667	29.294	5.117	15.706	93.404	147.506	1328.667	56.917	25.083	12.917	6	3.667	2.167	1.75	2.833	39.667	28	20	11.333	0	0
sub-22510	16	Sunday	Aug	2025	2025-08-10	22510.bin	2025-08-10T04:00:00Z	right wrist	24	24	29.167	3.93	11.833	32.402	25.5	4.652	12.5	28.388	5.284	18.098	101.308	170.3	1312	66.5	25	15.083	8	4.583	3.25	2.083	3.5	46.583	44	15	12.5	0	0
sub-22510	17	Monday	Aug	2025	2025-08-11	22510.bin	2025-08-11T04:00:00Z	right wrist	24	24	25.5	3.979	14.167	88.586	24.833	4.852	14.333	71.342	4.508	40.605	199.904	274.904	1106.833	158.667	74.75	39.75	21.917	14.5	7.667	5.5	10.417	130.667	122	95	48.167	15.333	0
sub-22510	18	Tuesday	Aug	2025	2025-08-12	22510.bin	2025-08-12T04:00:00Z	right wrist	24	24	25.667	2.89	11.5	110.357	20.833	17.961	10.667	95.84	3.992	56.003	230.2	279.802	983.75	185.917	109.25	72	43.75	21.583	7.667	3.667	12.417	212.25	186	160	134.417	97.5	57.25
sub-22510	19	Wednesday	Aug	2025	2025-08-13	22510.bin	2025-08-13T04:00:00Z	right wrist	24	24	27	3.391	21.167	36.676	26.167	4.251	16.167	32.784	14.933	18.909	103.904	155.706	1294.333	82.333	30.667	13.75	6.917	4.333	2.667	1.417	3.583	44.75	38	30	12.333	0	0
sub-22510	20	Thursday	Aug	2025	2025-08-14	22510.bin	2025-08-14T04:00:00Z	right wrist	24	24	29.667	3.42	19.667	59.479	25.167	4.054	14.667	39.884	4.791	21.002	118.221	194.602	1292.917	73.917	29.833	14.917	9.083	6.5	4.833	2.5	5.5	55.333	56	50	15.833	0	0
sub-22510	21	Friday	Aug	2025	2025-08-15	22510.bin	2025-08-15T04:00:00Z	right wrist	23.75	23.75	33	6.602	4.167	26.144	33.167	7.794	23.167	18.48	18.424	12.915	59.304	98.704	1363.25	47.167	17.5	6.75	3.333	0.75	0.333	0.5	0.417	18.75	10	10	6.25	0	0
