participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-60466	1	Tuesday	Jun	2025	2025-06-17	60466.bin	2025-06-17T04:00:00Z	left wrist	24	24	25.5	5.875	7.5	77.293	21.5	10.744	7.667	70.403	6.131	40.173	234.721	349.123	1152.417	111.167	69.083	34.667	16.5	12.917	13.25	14.583	15.417	138.333	112	110	84	63.333	67.25
sub-60466	2	Wednesday	Jun	2025	2025-06-18	60466.bin	2025-06-18T04:00:00Z	left wrist	23	24	24	6.225	6.333	102.419	20.167	30.095	6.167	72.51	6.472	56.785	307.108	364.102	1023.917	161.25	81.917	47.333	35.083	26.417	28.167	20	15.917	206.5	188	185	128.5	127.667	116.667
sub-60466	3	Thursday	Jun	2025	2025-06-19	60466.bin	2025-06-19T04:00:00Z	left wrist	23.75	24	23.667	3.86	17	85.24	20.167	24.691	13.5	59.039	4.584	43.726	248.9	328.9	1118.5	127.083	69.417	40.583	25	18.417	17.083	11.917	12	154.167	143	130	96.083	84.5	60.833
sub-60466	4	Friday	Jun	2025	2025-06-20	60466.bin	2025-06-20T04:00:00Z	left wrist	23.75	24	23.667	4.167	13.667	92.552	21.667	10.45	11.833	82.732	4.846	49.258	287.404	339.3	1066.417	144.833	78.917	43.5	27.167	26.417	27.75	13.917	11.083	186.083	170	175	126.333	104.167	96.5
sub-60466	5	Saturday	Jun	2025	2025-06-21	60466.bin	2025-06-21T04:00:00Z	left wrist	23.5	24	25.167	4.947	13.5	132.165	22.333	8.441	10.833	105.437	5.278	54.904	264.804	316.608	1012.5	135.5	93.083	70.667	55.083	35.833	17.333	10.917	9.083	242.5	221	220	176.417	153.167	130.5
sub-60466	6	Sunday	Jun	2025	2025-06-22	60466.bin	2025-06-22T04:00:00Z	left wrist	24	24	24	3.584	8.5	70.658	22.167	5.909	8.5	45.245	3.843	26.197	158.904	217.304	1224.167	95.917	54.167	29.583	15.25	11.083	5.417	2.333	2.083	88.417	75	65	41.333	28.917	20.333
sub-60466	7	Monday	Jun	2025	2025-06-23	60466.bin	2025-06-23T04:00:00Z	left wrist	24	24	26.167	4.215	14.833	84.483	21.5	9.189	8	67.221	4.926	38.923	195.808	251.406	1116.583	139.917	77.833	48.25	26.75	8.833	7.417	5.083	9.333	139.583	115	105	84.25	64.333	37.167
sub-60466	8	Tuesday	Jun	2025	2025-06-24	60466.bin	2025-06-24T04:00:00Z	left wrist	24	24	23.667	4.72	15	72.366	21	10.943	10	55.649	4.831	37.181	193.504	234.204	1120.083	141.583	72.75	52.667	28.25	8.667	6.583	5.083	4.333	136.5	110	95	78.833	54.167	59.167
sub-60466	9	Wednesday	Jun	2025	2025-06-25	60466.bin	2025-06-25T04:00:00Z	left wrist	23.75	24	25.333	4.935	15.5	102.328	20.667	13.242	12	70.815	5.293	42.814	219.7	302.108	1097.667	147	79.5	41.917	30.5	13	9.5	8.417	12.5	147.583	121	95	76.5	59.25	57.25
sub-60466	10	Thursday	Jun	2025	2025-06-26	60466.bin	2025-06-26T04:00:00Z	left wrist	23.75	24	25.5	4.107	15.167	87.419	20.667	10.215	10.167	74.88	4.397	43.395	214.8	262.502	1090.167	129.583	70.583	73.583	42.167	11.5	7.5	6.5	8.417	180.167	162	150	122.583	118.5	124.667
