participant_id	measurementday	weekday	month	year	calendar_date	filename	start_time	bodylocation	n_valid_hours	n_hours	l5hr_enmo_mg_0_24hr	l5_enmo_mg_0_24hr	m5hr_enmo_mg_0_24hr	m5_enmo_mg_0_24hr	l10hr_enmo_mg_0_24hr	l10_enmo_mg_0_24hr	m10hr_enmo_mg_0_24hr	m10_enmo_mg_0_24hr	mean_enmo_mg_1_6am	mean_enmo_mg_0_24hr	p95_83333_enmo_mg_0_24hr	p97_91667_enmo_mg_0_24hr	x0_50_enmo_mg_0_24hr	x50_100_enmo_mg_0_24hr	x100_150_enmo_mg_0_24hr	x150_200_enmo_mg_0_24hr	x200_250_enmo_mg_0_24hr	x250_300_enmo_mg_0_24hr	x300_350_enmo_mg_0_24hr	x350_400_enmo_mg_0_24hr	x400_8e_03_enmo_mg_0_24hr	mvpa_e5s_t125_enmo_0_24hr	mvpa_e1m_t125_enmo_0_24hr	mvpa_e5m_t125_enmo_0_24hr	mvpa_e5s_b1m80_percent_t125_enmo_0_24hr	mvpa_e5s_b5m80_percent_t125_enmo_0_24hr	mvpa_e5s_b10m80_percent_t125_enmo_0_24hr
sub-24796	11	Friday	May	2025	2025-05-16	24796.bin	2025-05-16T04:00:00Z	left wrist	24	24	27.667	3.678	18.833	30.221	25.5	6.789	14.5	25.721	9.966	16.638	83.8	119.406	1320.917	75.083	26.667	8.833	3.917	2.417	0.667	0.333	1.167	27.583	9	0	4.5	0	0
sub-24796	12	Saturday	May	2025	2025-05-17	24796.bin	2025-05-17T04:00:00Z	left wrist	24	24	29.833	4.282	15.5	91.198	26.5	7.407	13.667	61.975	13.21	32.893	154.204	197.808	1130.5	163.167	81.083	36.333	14.583	6.25	2.917	1.417	3.75	99	78	50	19.833	0	0
sub-24796	13	Sunday	May	2025	2025-05-18	24796.bin	2025-05-18T04:00:00Z	left wrist	24	24	26.667	4.35	12.333	46.103	23.667	8.262	9.833	38.958	9.596	24.049	120.6	159.8	1241.917	113.333	49.583	18.667	7.083	3.833	1.417	1.833	2.333	56.833	35	25	19	15.417	9.667
sub-24796	14	Monday	May	2025	2025-05-19	24796.bin	2025-05-19T04:00:00Z	left wrist	24	24	28.333	3.746	15	55.772	25.5	7.254	11.333	38.507	10.295	22.491	128.5	171.7	1261.333	87.5	49.667	22.833	10.75	4.5	1.417	1.083	0.917	62.833	44	35	23.583	5.417	0
sub-24796	15	Tuesday	May	2025	2025-05-20	24796.bin	2025-05-20T04:00:00Z	left wrist	24	24	30	3.054	14.667	64.706	26.333	6.895	14.667	51.734	11.709	29.423	136.304	179.602	1165.583	159.583	67.333	24.917	11.25	4.083	3.5	1	2.75	72.75	42	30	15.833	0	0
sub-24796	16	Wednesday	May	2025	2025-05-21	24796.bin	2025-05-21T04:00:00Z	left wrist	23	24	29.667	6.89	19.167	48.651	24.667	8.958	14.667	42.054	10.796	25.557	130.2	162.81	1222.5	116	63.75	20.417	8.25	3.917	2.25	0.667	2.25	68.25	44	35	30.917	9.917	0
sub-24796	17	Thursday	May	2025	2025-05-22	24796.bin	2025-05-22T04:00:00Z	left wrist	24	24	28.5	4.837	15.167	70.919	26.333	6.869	12.333	51.233	10.092	27.33	136.4	175.204	1189.667	144	59.5	24.75	11.167	5	2.167	1.417	2.333	71.75	38	15	16.833	0	0
sub-24796	18	Friday	May	2025	2025-05-23	24796.bin	2025-05-23T04:00:00Z	left wrist	24	24	28.5	4.527	17.5	25.193	27.167	6.104	13.333	23.142	11.316	15.265	74.5	112.804	1340.667	61.75	19.583	8.833	5.25	1.917	0.833	0.417	0.75	25.083	12	0	1.333	0	0
sub-24796	19	Saturday	May	2025	2025-05-24	24796.bin	2025-05-24T04:00:00Z	left wrist	24	24	30	6.416	13.5	81.591	26	14.085	11.833	59.604	23.91	35.825	161.4	203.61	1114.667	166.333	85.667	41.083	15.083	7.083	3.5	1.75	4.833	106.5	72	40	21.917	0	0
sub-24796	20	Sunday	May	2025	2025-05-25	24796.bin	2025-05-25T04:00:00Z	left wrist	24	24	30	4.224	12.167	47.518	25.333	8.322	11.667	36.986	13.45	22.691	116.512	151.508	1238.583	122	48.25	17.417	7.25	2.583	2.417	0.583	0.917	51.25	31	25	14	0	0
sub-24796	21	Monday	May	2025	2025-05-26	24796.bin	2025-05-26T04:00:00Z	left wrist	20.5	21.25	29.167	4.376	12	40.125	26	8.403	12.333	28.455	13.876	19.172	91.8	128.8	1314.667	73.167	34.083	11.167	2.917	2.083	1	0.417	0.5	32.333	10	0	1	0	0
